id,timestamp,tweet_text,username,location,coordinates,place_json,all_hashtags,followers_count
1372457942964969472,2021-03-18 08:00:47,b'Why is #COP26 Climate Summit vitally important and what are #CommunityEnergy groups doing to prepare? Thanks @BHenergyservice for this explainer! https://t.co/ZkqcMhJHBy',b'kent_commenergy',"Kent, UK",,,"['COP26', 'CommunityEnergy']",80
1372505823277154308,2021-03-18 11:11:02,"b'#CommunityEnergy has a crucial role to play in the innovation of the energy sector. Local people, working hard to tackle the #ClimateEmergency and ""pushing the boundaries of what can be done."" Thanks for the mention @TheBristolCable.   https://t.co/TIHSj46EED @BristolEnergyNw https://t.co/UkjVOmGgdX'",b'briznrg',Bristol,,,"['CommunityEnergy', 'ClimateEmergency']",4992
1372515510563311616,2021-03-18 11:49:32,"b'\xf0\x9f\x93\xa2Job opportunity: Policy &amp; Advocacy Intern. \xf0\x9f\x92\x9aAre you at the start of your career and passionate about social change and green issues?  \xf0\x9f\x92\xa1Interested in learning about #communityenergy?  Find out more: https://t.co/l2Pv5woBoS  Deadline: 10am, 12 April. #greenjobs #socentjobs https://t.co/DAzemVnjdk'",b'Comm1nrg',United Kingdom,,,"['communityenergy', 'greenjobs', 'socentjobs']",3631
1372527964898922497,2021-03-18 12:39:01,"b""March's Innovation Lab #CommunityEnergy webinar (24 March, 10:30\xe2\x80\x9312:00, FREE) looks at Bristol's @CHEESEBristol\xf0\x9f\xa7\x80 domestic heat loss project. It uses #ThermalImaging to identify low-cost impactful remedies to improve leaky homes https://t.co/gvPLqgX9EX | @peoplesbiz""",b'cse_communities',Bristol,,,"['CommunityEnergy', 'ThermalImaging']",3252
1372543825265188865,2021-03-18 13:42:03,"b'@YHClimateCom launch shows challenge of #climatechange &amp; recognises it\xe2\x80\x99s already here. Sheffields own @emmabridge_1 \xe2\x80\x9c#Communityenergy is a great way of involving people, &amp; making sure climate action is done with them, not 2 them.\xe2\x80\x9d @sheffieldrenew \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb +bonus cameo @Hudsonweather \xf0\x9f\xa4\xa9 https://t.co/P6Bvkd8kWN'",b'LukeBWilson',"Sheffield, England",,"Place(_api=<tweepy.api.API object at 0x7effeb660700>, id='07e9c7d1954fff64', url='https://api.twitter.com/1.1/geo/id/07e9c7d1954fff64.json', place_type='city', name='Sheffield', full_name='Sheffield, England', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7effeb660700>, type='Polygon', coordinates=[[[-1.573648, 53.309898], [-1.325576, 53.309898], [-1.325576, 53.4564311], [-1.573648, 53.4564311]]]), attributes={})","['climatechange', 'Communityenergy']",351
1372554076727164929,2021-03-18 14:22:47,"b""Improving a property's #EnergyEfficiency should be the first thing to consider before moving on to sexier ventures like #SolarPV or #HeatPumps.   That's why BHESCo take a 'fabric-first' approach for all of our #CommunityEnergy projects https://t.co/OQbavomIKm""",b'BHenergyservice',Brighton,,,"['EnergyEfficiency', 'SolarPV', 'HeatPumps', 'CommunityEnergy']",2326
1372581498889510912,2021-03-18 16:11:45,b'Gooooood Day lovlies. @slothrates is finally free for a few hours from school! And shes doing her first affiliated stream tonight! With 1 of her many great best friends. #TwitchAffliate #communitypower https://t.co/gqu9ucIB6x',b'JibbyStop',,,,"['TwitchAffliate', 'communitypower']",82
1372582647743021056,2021-03-18 16:16:19,"b""Still time to register for 'New Routes for Council and Community Climate Action' 5pm this evening with @IslingtonBC @PowerUpNLdn @callyenergy @Ashden_org  https://t.co/B3aItCDsRA #communityenergy""",b'CommEnergyLDN',"London, England",,,['communityenergy'],1216
1372590326989393921,2021-03-18 16:46:50,"b""Find out about thermal imaging &amp; heat loss for domestic #retrofit ... This month's Innovation Lab #CommunityEnergy webinar (24 March, 10:30\xe2\x80\x9312:00, FREE) looks at how @CHEESEBristol identify low-cost impactful remedies to improve leaky homes https://t.co/gvPLqgX9EX https://t.co/FJmrffgk3A""",b'cse_communities',Bristol,,,"['retrofit', 'CommunityEnergy']",3251
1372597022625308674,2021-03-18 17:13:26,"b""We're hiring! We're looking for an intern to help design and deliver impactful advocacy, policy and engagement strategies for the #communityenergy sector. Please share! https://t.co/3Sw5T87n1N""",b'emmabridge_1',Sheffield,,,['communityenergy'],1550
1372610237958660099,2021-03-18 18:05:57,b'@Tim_DK and @Goosken kicking off our MC2MC March evening event with a talk about running Linux on Windows  #mc2mc #belgian #Community #CommunityPower #Microsoft #Windows10 #Linux https://t.co/1CxzTxsmfE',b'mc2mcbe',Belgium,,,"['mc2mc', 'belgian', 'Community', 'CommunityPower', 'Microsoft', 'Windows10', 'Linux']",344
1372617158442815509,2021-03-18 18:33:27,"b""I think it's so cool that the first community project to come up on our Spacehive place is one that is about reducing energy use in buildings!!  Come on people of the Cotswolds, let's get this one over the line! #retrofit #communityenergy https://t.co/dy0NkJ8Csr""",b'RachelCoxcoon',Bristol/Cotswolds,,,"['retrofit', 'communityenergy']",1396
1372635440415703048,2021-03-18 19:46:05,b'#Norway and #UK enter #top10 #WindPower 2020 and drive #Canada #Austria out. Austria Canada #Denmark should significantly reduce administrative barriers to #onshoreWind and increase financial attractiveness for #CommunityPower #WindEnergy   #Buergerenergie https://t.co/Apw8kq91gC https://t.co/PJ94j7Lyvr',b'SolarSuperState',IBAN CH5081477000005057672,,,"['Norway', 'UK', 'top10', 'WindPower', 'Canada', 'Austria', 'Denmark', 'onshoreWind', 'CommunityPower', 'WindEnergy', 'Buergerenergie']",22
1372638858676998146,2021-03-18 19:59:40,b'@MichaWets and @wmatthyssen closing off their session at the MC2MC March evening with some key takeaways you should keep in mind when using Azure Private Endpoints and Azure Private Link  #mc2mc #belgian #Community #CommunityPower #Microsoft #Azure #AzurePrivateLink https://t.co/rNf2HH8qN3',b'mc2mcbe',Belgium,,,"['mc2mc', 'belgian', 'Community', 'CommunityPower', 'Microsoft', 'Azure', 'AzurePrivateLink']",345
1372641703115554818,2021-03-18 20:10:59,b'@_Cloud_boy awakens The Force with his session about Microsoft Defender for Endpoint and MCAS at the MC2MC March evening.  #mc2mc #belgian #Community #CommunityPower #Microsoft #Microsoft365 #M365 https://t.co/DkZCQhLnQW',b'mc2mcbe',Belgium,,,"['mc2mc', 'belgian', 'Community', 'CommunityPower', 'Microsoft', 'Microsoft365', 'M365']",345
1372643567081025537,2021-03-18 20:18:23,"b'That was fun, watching fellow #MVP @lisaattheedge unboxing her MVP kit! Hope you liked our little surprise message Lisa \xf0\x9f\x98\x89 Thanks @gregor_suttie and @Pixel_Robots for organizing! #CommunityPower https://t.co/RJJblnpeqs'",b'IsidoraKatanic',"Basel-Country, Switzerland",,,"['MVP', 'CommunityPower']",4145
1372798494931521542,2021-03-19 06:34:01,b'Hope you enjoyed our session on WSL last night - any further comments and questions are always welcome!  #mc2mc #community #communitypower #windows10 #linux https://t.co/OTTWi0wvV5',b'Tim_DK',Belgium,,,"['mc2mc', 'community', 'communitypower', 'windows10', 'linux']",2287
1372828690074238980,2021-03-19 08:34:00,b'TODAY is the last day to submit evidence to this inquiry into #CommunityEnergy \xf0\x9f\x91\x87 https://t.co/WDME8Lr1xq',b'WepClimate',UK  ,,,['CommunityEnergy'],143
1372845720424869888,2021-03-19 09:41:40,"b'This is such a great opportunity to come and work with us, the location is flexible but you\xe2\x80\x99ll be more than welcome in our office in Sheffield. We\xe2\x80\x99re excited to meet you! #greenjobs #renewablesjobs #communityenergy https://t.co/URpJOecsWC'",b'CharHeywood',Sheffield,,"Place(_api=<tweepy.api.API object at 0x7effeb66e1f0>, id='07e9c7d1954fff64', url='https://api.twitter.com/1.1/geo/id/07e9c7d1954fff64.json', place_type='city', name='Sheffield', full_name='Sheffield, England', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7effeb66e1f0>, type='Polygon', coordinates=[[[-1.573648, 53.309898], [-1.325576, 53.309898], [-1.325576, 53.4564311], [-1.573648, 53.4564311]]]), attributes={})","['greenjobs', 'renewablesjobs', 'communityenergy']",79
1372857010153218049,2021-03-19 10:26:32,"b'Double-Awesome. \xf0\x9f\x91\x8f On our last day, we\xe2\x80\x99re nearing the number of 1600 world-wide \xf0\x9f\x8c\x8e #VDILIKEAPRO survey #participants, which is a #RECORD! Do you help us get it to 2k on our last day?! #CommunityPower link to the survey\xe2\x8f\xa9https://t.co/zShlshod46 https://t.co/LGuV1xswF4'",b'Brinkhoff_C',Made in Holland,,,"['VDILIKEAPRO', 'participants', 'RECORD', 'CommunityPower']",9084
1372888234267705352,2021-03-19 12:30:36,b'\xf0\x9f\x98\x8d\xf0\x9f\xa4\xa9 #CommunityEnergy is truly benefiting the next generation #CleanAirMatters https://t.co/PEgyFDxZR0',b'CREWEnergyLDN',"Wandsworth, London",,,"['CommunityEnergy', 'CleanAirMatters']",1207
1372895157503332356,2021-03-19 12:58:07,"b""We're delighted to announce the London #CommunityEnergy Fund is supporting 38 more green energy projects across 23 boroughs. Including projects on:  \xf0\x9f\x8f\xab 20 schools \xe2\x9b\xaa\xef\xb8\x8f 6 churches \xf0\x9f\x9a\xb8 2 children\xe2\x80\x99s centres and more!  https://t.co/ScvvTUldMv https://t.co/AyDsh1Y0cS""",b'LDN_environment',London,,,['CommunityEnergy'],14525
1372896956083802121,2021-03-19 13:05:16,"b'Terrific publication from @IPPR on why involving communities in the transition to a green economy offers an opportunity to improve health &amp; wellbeing, tackle inequality &amp; improve quality of life.  https://t.co/TN1mXEzrGW  @CESouthNRG @Comm1nrg #CommunityEnergy #CommunityAction https://t.co/S07VQjr42H'",b'BHenergyservice',Brighton,,,"['CommunityEnergy', 'CommunityAction']",2329
1372897223160295424,2021-03-19 13:06:19,b'#CommunityEnergy is on the rise \xe2\x9a\xa1\xef\xb8\x8fProud to be part of this amazing group that is working to put people rather than profit at the centre of the energy system! Thank you @LDN_environment. Onwards and upwards! https://t.co/XtEoMc5dt6',b'EnergyGardenLDN',"London, England",,,['CommunityEnergy'],1915
1372911966155591680,2021-03-19 14:04:54,"b'Very cool ""customized ninjas"" \xf0\x9f\x98\x80- now on stage @wpninjasch #WPNinjaCH @sandy_tsang @JankeSkanke  #communitypower #community #MEM https://t.co/LnvruhqBVx'",b'alschneiter',"Bern, Switzerland",,,"['WPNinjaCH', 'communitypower', 'community', 'MEM']",833
1372917778689183748,2021-03-19 14:28:00,b'#WISE4Challenges focuses on democratic participation #communitypower to develop an #inclusivesociety. Our desire is inviting you to #TogetherEu community encouraging all of us to take action towards a brighter future in the #EU Join it at: https://t.co/Z2luTzqUbA #wise4eu https://t.co/zoO6SaPbiv',b'AllWise4',,,,"['WISE4Challenges', 'communitypower', 'inclusivesociety', 'TogetherEu', 'EU', 'wise4eu']",131
1372923648227618818,2021-03-19 14:51:20,b'@planningtipp Great News \xf0\x9f\xa4\xa9. We are all very excited #lovenenagh #communitypower #sustainable #business #energy https://t.co/tojWH6hPgc',b'CommunityPower_',"Friars Court,Nenagh, Tipperary",,,"['lovenenagh', 'communitypower', 'sustainable', 'business', 'energy']",1270
1372939809166139392,2021-03-19 15:55:33,b'The routemap is the guide to getting the town of Leiston to net zero. This post aims to show you the considerations and processes that have shaped how the route map has been formulated.  #netzero #leiston #suffolk #communitypower https://t.co/SBSHfVHrH3',b'NetZero_Leiston',"Leiston, Suffolk",,,"['netzero', 'leiston', 'suffolk', 'communitypower']",81
1372953535197896709,2021-03-19 16:50:05,"b""Over the lifetime of our #SolarSchools solar panels they will save almost 1000 tonnes of CO2, that's a lot of CO2! We're so grateful to all of our solar schools for making the decision to tackle  their school's energy use. #communityenergy #solar #lowcarbonhub https://t.co/2w5FantK4B""",b'LowCarbonHub',"OXFORD, UK",,,"['SolarSchools', 'communityenergy', 'solar', 'lowcarbonhub']",4129
1372968114896404493,2021-03-19 17:48:01,"b""Interesting webinar centred around Sligo Town's #communityEnergy Plan. @ITSligoCRU are #onfire at the moment. Great work lads! https://t.co/2PP6fSBmCA""",b'GearoidFitzG',Nenagh,,,"['communityEnergy', 'onfire']",699
1373017275758952457,2021-03-19 21:03:22,b'Knowledgeable champions for #communityenergy have responded  to @CommonsEAC consultation @Comm1nrg @RegenCommun1ty @CREWEnergyLDN @BHenergyservice https://t.co/ls3VC39QnN',b'kaylaente',"Brighton, England",,,['communityenergy'],391
1373063491423236097,2021-03-20 00:07:01,b'What a great night in Brisbane with Food Connect who hosted us at The Shed - our first Queensland Charity Partner Community Living Association celebrating our Queensland launch!  #communityenergy #socialenteprise #Queensland #QLD #enova #enovacommunityenergy #resilience https://t.co/f4w4oSdfpX',b'EnovaEnergy',"Byron Bay, New South Wales",,,"['communityenergy', 'socialenteprise', 'Queensland', 'QLD', 'enova', 'enovacommunityenergy', 'resilience']",1399
1373112832439562244,2021-03-20 03:23:05,b'Join us on March 24 from 6-8PM via Zoom to help the Rockaway community lay the vision for the Greater Rockaway Community &amp; Shoreline Enhancement Plan! To RSVP go to https://t.co/aYbvM6xRON.  #greaterrockawayplan #rockaway #dunes #communitypower #climatechangesolutions #ecology https://t.co/lesXouuIUH',b'RISERockaway',"The Rockaways, NY",,,"['greaterrockawayplan', 'rockaway', 'dunes', 'communitypower', 'climatechangesolutions', 'ecology']",1638
1373176039900389377,2021-03-20 07:34:14,"b'LOVE the title, it\xe2\x80\x99s as it should be when tackling #inequality   Exciting week for #HumanRights with #UNCRC but..... to harness #CommunityPower THIS \xf0\x9f\x91\x87makes the case to #Funders #GrantMakers #Philanthropist   Read - share - support   Time to #BuildBackBetter and #NeverMoreNeeded https://t.co/aMlNerY6Gd'",b'Janette_Mitch',Glasgow,,,"['inequality', 'HumanRights', 'UNCRC', 'CommunityPower', 'Funders', 'GrantMakers', 'Philanthropist', 'BuildBackBetter', 'NeverMoreNeeded']",966
1373232712190943232,2021-03-20 11:19:26,b'Join this to see how being an \xe2\x80\x98active consumer\xe2\x80\x99 is so important in #communityenergy https://t.co/FldPkED2ON',b'ClaneEnergy',"Kildare, Ireland",,,['communityenergy'],279
1373234209230315521,2021-03-20 11:25:23,"b'@CoppiceJT @NewAngliaEnergy @Comm1nrg @CESouthNRG @heatpolicyrich @hannon_matthew You are so spot on with collaboration needed between #communityenergy and local authorities. I said the same, so I hope someone is listening who can make this happen!'",b'kaylaente',"Brighton, England",,,['communityenergy'],393
1373249271542210564,2021-03-20 12:25:14,b'Just realized that #HIVE is now a year old! #HiveIsAlive #HiveFixesThis #SocialBlockchain #CommunityPower  Though the community is around for +4 years. #SweetSteemDays',b'ahmadmanga',Libya,,,"['HIVE', 'HiveIsAlive', 'HiveFixesThis', 'SocialBlockchain', 'CommunityPower', 'SweetSteemDays']",776
1373252740349059072,2021-03-20 12:39:01,"b""This month's #CommunityEnergy webinar (24 March, 10:30\xe2\x80\x9312:00, FREE) is all about #ThermalImaging. Features @CHEESEBristol whose heat loss project identifies low-cost ways of making homes warmer - free service for low-income households https://t.co/gvPLqgX9EX | @peoplesbiz""",b'cse_communities',Bristol,,,"['CommunityEnergy', 'ThermalImaging']",3255
1373266587558555648,2021-03-20 13:34:03,"b""I had to keep this a secret until now, but super excited to hear that the @MayorofLondon's #CommunityEnergy fund is investing in @stokeyenergy to support three new \xf0\x9f\x8c\x9e solar energy projects at: @StokeySchool, @riocinema &amp; @mildmayclub. Three Hackney icons soon going green \xf0\x9f\x91\x8f\xf0\x9f\x8c\x8d\xf0\x9f\x8c\x8f\xf0\x9f\x8c\x8e https://t.co/w4DDXdd7Xc https://t.co/UAWZFP7YlE""",b'mayorofhackney',"Hackney, London",,,['CommunityEnergy'],11935
1373302066462998530,2021-03-20 15:55:02,"b""The @briznrg share offer closes at the end of March and it's almost 90% to target! Why are investments in this pioneering #communityenergy organisation so important? Check out their video for inspiration and get involved here \xf0\x9f\x91\x89 https://t.co/e2CmEqxSTp https://t.co/Dc9eRbMpMY""",b'ethexuk',Oxford UK,,,['communityenergy'],7505
1373584418292563974,2021-03-21 10:36:59,"b'\xe2\x80\x9cTo strengthen communities we need a great democratisation of power, to let people take back control of the places they live in.\xe2\x80\x9d @danny__kruger proving why he is the most important Conservative thinker right now. #CommunityPower https://t.co/lHF6sxKrLg'",b'adamjlent',London,,,['CommunityPower'],6111
1373651871039168515,2021-03-21 15:05:01,"b""Find out about @CHEESEBristol at this month's #CommunityEnergy webinar (24 March, 10:30\xe2\x80\x9312:00, FREE). They use #ThermalImaging to identify low-cost ways of making homes warmer - and offer free/discounted service for low-income households https://t.co/gvPLqgX9EX""",b'cse_communities',Bristol,,,"['CommunityEnergy', 'ThermalImaging']",3256
1373703698556325899,2021-03-21 18:30:58,"b""For those that didn't make the first rounds - there's a new community share offer open now to complete the work! ( you can already see the turbine house ) #renewables #hydropower #ethicalinvesting #rdguk #communityshares #greenenergy #communitypower https://t.co/Bwm1FEeiBg""",b'TechnicalNature',"Reading, England",,,"['renewables', 'hydropower', 'ethicalinvesting', 'rdguk', 'communityshares', 'greenenergy', 'communitypower']",2336
1373753936054779905,2021-03-21 21:50:36,b'@lordb_rocks This is some great #Cardano #CommunityPower initiated by @BraveHeartStak3 \xf0\x9f\x99\x8f https://t.co/k0yYHg4xgU',b'Bos020',Amsterdam,,,"['Cardano', 'CommunityPower']",620
1373788278176894981,2021-03-22 00:07:03,b'\xf0\x9f\xaa\x99 Pledge Increased \xe2\x8f\xab by 1K \xe2\x82\xb3\xe2\x9c\x85  LOGIC is a very small pool and is just getting going \xf0\x9f\x9a\x80Support  and stake with LOGIC stake pool  \xf0\x9f\x91\x89https://t.co/HUHaJmguAp\xf0\x9f\x91\x88  #CardanoCommunity #helpsmallpools #helpnewpools #communitypower #pleaseretweet #ADA #CARDANO https://t.co/zeEppthJlw',b'gzrsf',"Sacramento, CA",,,"['CardanoCommunity', 'helpsmallpools', 'helpnewpools', 'communitypower', 'pleaseretweet', 'ADA', 'CARDANO']",112
1373906354776252418,2021-03-22 07:56:15,b'Shaun makes many strong points \xf0\x9f\x91\x87  \xf0\x9f\x98\xb1 to see proponents of #communitypower searching for sentences to celebrate. Perhaps because under the shine that\xe2\x80\x99s what it is- demand management of feckless folk  I guess that\xe2\x80\x99s why I\xe2\x80\x99m in favour of #neighbourhoodpower  #rightsideofhistory https://t.co/tVyEs8uy1L',b'angelafell',,,,"['communitypower', 'neighbourhoodpower', 'rightsideofhistory']",992
1373914516015218689,2021-03-22 08:28:41,"b'What impacts does COVID have on intermediation for #communityenergy projects? @hansen_teis, @KU_IFRO, and I, @LUCSUS_LU,  wanted to know. We used theory by Glaa&amp;Mignon in combination with @kanda_wisdom, Kuisma, @paulakivim and @HjelmOlof. OA: https://t.co/M6LDiZlrvI'",b'BuschHenner',Öresund region,,,['communityenergy'],209
1373944437932457986,2021-03-22 10:27:35,"b""Am adding my name to this petition to say no to a new coal mine in #Cumbria. I'd also like to be saying yes to jobs in something better in the area - anyone know of any #communityenergy offers active?  https://t.co/A8X4qTJ7j1""",b'Jeremy_Williams',"Luton, UK",,,"['Cumbria', 'communityenergy']",2616
1373945273605619717,2021-03-22 10:30:54,"b""We're a little late to the party \xf0\x9f\xa5\xb3 but for those who haven't read it - more brilliant research from @wearenewlocal  on community power - why it works &amp; how to achieve it. Essential reading! #CommunityPower  \xf0\x9f\x91\x87 https://t.co/FLqb3obfev""",b'Enabling_SA',,,,['CommunityPower'],501
1373952857788059652,2021-03-22 11:01:02,b'Do you want to get involved with NKCE and #communityenergy?  Join us at our celebration event on April 6th at 6.30pm!  Get the chance to learn more about NKCE and hear from guest speakers Philip Coventry from @Comm1nrg and Felix Wright from @RepowerLondon  https://t.co/GA0cdVWoGd',b'NorthKenCE',,,,['communityenergy'],333
1373953893697224704,2021-03-22 11:05:09,"b'If you feel like the Earth is sleepwalking into climate catastrophe, then we invite you to become a member of our #CommunityEnergy co-op,  taking action at a local level to tackle the defining challenge of our times.   https://t.co/9JPgk7VbVC  #Coops #SocEnt #ClimateAction'",b'BHenergyservice',Brighton,,,"['CommunityEnergy', 'Coops', 'SocEnt', 'ClimateAction']",2330
1374019220938358785,2021-03-22 15:24:44,b'Proud to be involved and a great day @CanalRiverTrust #riverthames @EnvAgency #cavershamweir #readingbridge #hydropower #Sustainability power to #thameslido #communitypower https://t.co/CIj1dFRikP',b'stouty26',United Kingdom,,"Place(_api=<tweepy.api.API object at 0x7effeb66cf10>, id='5028e25dc94f3898', url='https://api.twitter.com/1.1/geo/id/5028e25dc94f3898.json', place_type='city', name='Reading', full_name='Reading, England', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7effeb66cf10>, type='Polygon', coordinates=[[[-1.065041, 51.4123385], [-0.8990196, 51.4123385], [-0.8990196, 51.4927093], [-1.065041, 51.4927093]]]), attributes={})","['riverthames', 'cavershamweir', 'readingbridge', 'hydropower', 'Sustainability', 'thameslido', 'communitypower']",66
1374069296737832967,2021-03-22 18:43:43,b'Thank you to @earthislandjrnl and Nathaniel Dolton-Thornton for this great article on the power of community in energy generation. #WeAreMCE #TogetherWeCan #PeoplePower #CommunityPower   https://t.co/hmhuAaCPbX',b'MCECleanEnergy',"Marin County, California",,,"['WeAreMCE', 'TogetherWeCan', 'PeoplePower', 'CommunityPower']",1758
1374073523132583938,2021-03-22 19:00:31,"b'Hi, just checking in with you all. Grateful to have been able to create spaces these past few days in which we could all be in community together.   #CommunityCare #CommunityPower #CheckingIn #RestorativeJustice #RestorativePractice #CommunityHealing #CollectiveHealing https://t.co/Y7noG6n1WE'",b'amplifyrj',"Los Angeles, CA",,,"['CommunityCare', 'CommunityPower', 'CheckingIn', 'RestorativeJustice', 'RestorativePractice', 'CommunityHealing', 'CollectiveHealing']",325
1374110510619234309,2021-03-22 21:27:30,"b'More on the grant announcement from the London #communityenergy fund. Very excited to get these projects going, shifting Stoke Newington towards renewable energy #stokeyenergy https://t.co/3Rc03MBKUH'",b'stokeyenergy',"Stoke Newington, London",,,"['communityenergy', 'stokeyenergy']",22
1374233772820996096,2021-03-23 05:37:18,b'#CardanoCommunity is the best there is! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb  Please consider staking to any of these great pools \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb #Cardano $ADA #helpsmallpools #CommunityPower https://t.co/sYf6sQzDtj',b'Bos020',Amsterdam,,,"['CardanoCommunity', 'Cardano', 'helpsmallpools', 'CommunityPower']",639
1374243447247400961,2021-03-23 06:15:44,b'My day is saved by this SAP Community blog by champion @phil_cooley: https://t.co/xcBYA91275  @SAPCommunity #CommunityPower',b'Gauravk817',Gurgaon,,,['CommunityPower'],148
1374282280370274304,2021-03-23 08:50:03,"b'Our wonderful #SolarSchool of the month, Langford Village Community School,  generated 16% of their energy needs from their solar PV panels over the 2019/20 academic year! #communityenergy #solar #solarschools Read more: https://t.co/gYaG027mEz https://t.co/ISthYzet0P'",b'LowCarbonHub',"OXFORD, UK",,,"['SolarSchool', 'communityenergy', 'solar', 'solarschools']",4134
1374301651230728192,2021-03-23 10:07:01,"b'\xf0\x9f\x93\xa3 Spaces still available for this #CommunityEnergy event, tomorrow at 10:30 ... https://t.co/WJ0BsUHzlp'",b'cse_communities',Bristol,,,['CommunityEnergy'],3258
1374315244097507336,2021-03-23 11:01:02,"b""Still on time to attend today's workshop on how to create an effective MP engagement on climate change.  We encourage our local K&amp;C residents to join us! Register here: https://t.co/NOo3Ddh7vv  #climatechange #peoplepower #communitypower""",b'NorthKenCE',,,,"['climatechange', 'peoplepower', 'communitypower']",334
1374315266306404352,2021-03-23 11:01:07,"b""Here's my response to the recent call for evidence by @CommonsEAC on #communityenergy. We could and should be doing so much more. Summary piece to follow shortly.  https://t.co/Xyk0LZyQ7H @Comm1nrg @CoppiceJT @theADE @enrgyREV @NorwichSolar""",b'NewAngliaEnergy',"Norwich, England",,,['communityenergy'],4012
1374345686070800385,2021-03-23 13:02:00,"b'Our monthly newsletter comes out next week, packed with snippets on #CommunityEnergy and local solutions to the #ClimateCrisis.   Join hundreds of others and sign up here: https://t.co/jaj6gEzwAp  #ClimateChange #Community #SocEnt #ImpactInvesting #Heating #EnergyEfficiency https://t.co/kOHAb8TtZx'",b'BHenergyservice',Brighton,,,"['CommunityEnergy', 'ClimateCrisis', 'ClimateChange', 'Community', 'SocEnt', 'ImpactInvesting', 'Heating', 'EnergyEfficiency']",2330
1374360439920992260,2021-03-23 14:00:37,"b'Ken Jeong donated $10,000 each to five of families of the victims of the #Atlanta shooting. \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe  #StopAsianHate #CommunityPower #ActToChange   https://t.co/P5OUs61dTn'",b'ActToChange',,,,"['Atlanta', 'StopAsianHate', 'CommunityPower', 'ActToChange']",1770
1374361319328129024,2021-03-23 14:04:07,"b'Come on folks, get registered. \xf0\x9f\x91\x87\xf0\x9f\x8f\xbe @WorkersStories #workerspower #communitypower https://t.co/2Jmgc4wRAx'",b'ClaireUnite',"Scotland, United Kingdom",,,"['workerspower', 'communitypower']",687
1374363958568747012,2021-03-23 14:14:36,"b""Looking forward to this \xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9  Join @NorthKenCE's celebration event to hear inspiring stories &amp; meet other community solar enthusiasts \xf0\x9f\x8c\x9e\xf0\x9f\x8c\x9e #communityenergy #celebration #solarpower #peoplepower https://t.co/M3fuGn2bhc""",b'LambethSolar',"Lambeth, London",,,"['communityenergy', 'celebration', 'solarpower', 'peoplepower']",227
1374383546949795843,2021-03-23 15:32:27,b'So lucky to be working on this #communityenergy programme with @ITSligoCRU since 2016. SECs are passionate about solutions to energy challenges. Form one or join one here https://t.co/9iCvbRwF9u https://t.co/DbkjAEz9q0',b'PlanEnergy',All Island Ireland,,,['communityenergy'],802
1374403381540704268,2021-03-23 16:51:15,b'Really enjoyed the @wearenewlocal development session today with @robintuddenham ! @Calderdale are a superb example of a #CommunityPower council! As well as an all round brilliant place! Can\xe2\x80\x99t wait to get back to @ThePieceHall and Hebden Bridge soon!',b'steff_riches',"Manchester, England",,"Place(_api=<tweepy.api.API object at 0x7effeb8b0550>, id='5f6514b0d7b1bc4c', url='https://api.twitter.com/1.1/geo/id/5f6514b0d7b1bc4c.json', place_type='city', name='Ashton-under-Lyne', full_name='Ashton-under-Lyne, England', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7effeb8b0550>, type='Polygon', coordinates=[[[-2.169323, 53.4284575], [-2.023554, 53.4284575], [-2.023554, 53.512416], [-2.169323, 53.512416]]]), attributes={})",['CommunityPower'],940
1374456168765038597,2021-03-23 20:21:01,"b""The @briznrg share offer closes at the end of March and it's almost 90% to target! Why are investments in this pioneering #communityenergy organisation so important? Check out their video for inspiration and get involved here \xf0\x9f\x91\x89 https://t.co/hmgPl6WjWc https://t.co/DAJ2SgQPYu""",b'ethexuk',Oxford UK,,,['communityenergy'],7506
1374457596426383361,2021-03-23 20:26:41,b'MCE is proud to have partnered with Greenlining on some of their inspiring and impactful work. We are committed to a #JustTransition and a #CleanEnergyFuture that uplift historically marginalized communities. #WeAreMCE #CommunityPower #CommunityChoice https://t.co/UkPFukAGoZ',b'MCECleanEnergy',"Marin County, California",,,"['JustTransition', 'CleanEnergyFuture', 'WeAreMCE', 'CommunityPower', 'CommunityChoice']",1761
1374465804884791297,2021-03-23 20:59:18,b'Great way to spend the evening of the #ClimateBill being published. Thanks to everyone who came along - lots of interest in solar and a clear appetite for more info. \xf0\x9f\x8c\x8e\xf0\x9f\x8c\x8e  #communityenergy #solar https://t.co/lkcmnWLQDZ',b'AliJSheridan',Ireland,,,"['ClimateBill', 'communityenergy', 'solar']",8029
